EXTERNAL PREDICTORS - DAILY DATA FILE
=====================================

        This file is used to define 'external' predictors, for which
daily data are available, to a Generalized Linear Model for some
climate/weather variable. By 'external', we mean non-deterministic
time-varying quantities (i.e. not trends) other than the variable under
consideration. Excluding this header, there are 2 sections to the file.
The first is used to define and label the predictors, and the second to
provide the data.

    Definition of predictors:
    -------------------------
        The first line of the file, after this header, should
    contain a single integer NPRED, which is the number of
    predictors being defined in this file. The subsequent NPRED lines
    contain text (up to 70 characters) describing each predictor:
    this will be used in labelling model output.

    Format of data section
    ----------------------
        The "data input" section of the file begins on the 2nd line
    after the predictor definition section. Each line contains data for
    1 month, and looks something like:

     YYYYMMDD  PRED(1)  ...  PRED(2)  ...  PRED(NPRED)

    where YYYY is the year
          MM is the month
          DD is the day
          PRED(.) are the values of the various predictors in this
          day (in the order specified in the 'predictor definition'
          section), each of which occupies the first 10 free positions
          of the line starting with position 10

    These rows are read using the FORTRAN format I4,2I2,1X,N(F10.0).

    Missing data should be entered as -9999.9.

This header is 41 lines long.
-------------------------------------------------------------------------------
20
MSLP (mbar-1000)
Surface temperature (deg C)
500-hPa geopotential (units unclear)
700-hPa geopotential (units unclear)
850-hPa geopotential (units unclear)
500-hPa temperature (deg C)
700-hPa temperature (deg C)
850-hPa temperature (deg C)
500-hPa u wind (m/s)
700-hPa u wind (m/s)
850-hPa u wind (m/s)
500-hPa v wind (m/s)
700-hPa v wind (m/s)
850-hPa v wind (m/s)
500-hPa specific humidity (g/kg)
700-hPa specific humidity (g/kg)
850-hPa specific humidity (g/kg)
500-hPa wind speed (m/s)
700-hPa wind speed (m/s)
850-hPa wind speed (m/s)
*************************END OF PREDICTOR DEFINITION*************************
19790429    12.6710    6.5738    3.6738   -1.1091   -1.0224   -5.2532   -4.1043   -1.2386    1.3736    5.7194    5.6532   -5.1427   -0.3511    0.6235    0.4293    1.4421    3.2975    5.3230    5.7302    5.6875
19790430     5.3236    6.4412    3.3924   -1.6110   -1.6070   -1.1410   -3.3217   -0.3222   17.1325   17.0767   15.2276   -0.1387    2.0765    2.9449    1.0484    2.3416    3.8248   17.1331   17.2025   15.5098
19790501     8.7568    4.4754    2.8195   -1.6583   -1.4573   -6.2573   -7.7948   -2.9477   24.2128   14.2525    8.5773    0.7934    3.0915    1.1622    0.5670    1.6173    3.0454   24.2257   14.5839    8.6557
19790502     1.5058    5.2550    2.5933   -2.0316   -1.9584   -6.9046   -5.3963   -1.1639   20.3120   16.5149   10.5657   17.4375    8.1337    6.8488    0.6159    1.9232    3.5462   26.7702   18.4092   12.5913
19790503    10.8382    2.9672    2.2821   -1.7164   -1.3824  -14.0622  -10.5293   -4.8398   10.9623    9.3194    8.3629    8.4229    1.0454    0.7334    0.2546    0.9295    2.4123   13.8245    9.3778    8.3950
19790504    14.6827    3.3206    2.8224   -1.2446   -0.9965  -14.0900   -9.2401   -3.0780    9.0077    6.4238    4.2670    6.9709    4.6402    3.5222    0.2709    1.1066    2.4271   11.3900    7.9244    5.5329
19790505    19.9889    3.8477    3.1345   -0.9245   -0.6407  -13.9544   -9.5829   -4.2939    7.2823    3.7693    3.1868    4.5211    0.4742   -1.2337    0.2459    1.0435    2.5043    8.5716    3.7990    3.4173
19790506    22.4075    3.8161    3.4985   -0.6746   -0.4091  -10.9894   -9.3870   -3.7727   15.6714    5.9099    3.7152    4.9214    2.9090    0.8180    0.2779    1.1524    2.5271   16.4260    6.5870    3.8041
19790507    24.5993    5.8305    4.0061   -0.4003   -0.1848   -8.2814   -8.0485   -2.9573   12.3141    5.8233    2.7400   -0.3171    0.1734   -0.2030    0.2418    1.1003    2.6235   12.3182    5.8259    2.7475
19790508    23.8136    8.9606    4.8768    0.0472    0.0036   -5.5529   -2.6289    1.4751    3.9022    1.1724   -0.8508   -0.8237    0.3830    2.4261    0.3564    1.2869    2.9004    3.9882    1.2334    2.5710
19790509    20.6812   11.2561    5.0643    0.1084   -0.0982   -4.6278   -0.4369    4.5317    0.9579   -0.2698   -0.5832   -1.8344   -0.1044    1.1963    0.3111    1.0664    3.1125    2.0695    0.2892    1.3308
19790510    23.6459    9.9310    5.0976    0.1874    0.0467   -4.3424   -1.9397    3.1156    8.4449    6.3284    3.3831   -0.9631   -1.2225   -2.8301    0.3234    1.6235    3.7145    8.4996    6.4454    4.4108
19790511    26.4377    8.3600    5.4390    0.2713    0.1460   -1.2189   -0.4124    0.9996   11.6225    9.0552    5.4790   -6.4172   -1.5925    0.9068    0.8318    2.2274    3.9280   13.2764    9.1942    5.5536
19790512    24.7932   10.5217    5.5215    0.2928    0.1115   -0.0339   -0.0593    2.7500    3.9521    4.9495    3.6268  -16.3927   -8.8221   -5.6194    0.4323    2.5321    5.0650   16.8624   10.1157    6.6881
19790513    31.2836   11.1760    6.3385    0.8721    0.6266    2.3360    2.5200    2.8000   -4.7216   -3.3215   -0.6288  -14.2962   -9.2323   -4.1692    0.9213    2.2331    4.4701   15.0557    9.8116    4.2163
19790514    30.6443   13.3835    6.8676    1.1878    0.7538    4.5188    4.7340    6.5636   -8.7402   -6.3812   -3.0118   -9.4918   -5.9669   -2.3302    0.8177    2.5731    4.3316   12.9029    8.7364    3.8080
19790515    22.2141   16.0408    6.5277    0.8114    0.2769    4.5447    5.5047    9.5083   -5.5277   -4.7352   -2.8940   -1.1421   -0.3911    1.4159    0.7559    2.3382    4.8565    5.6445    4.7513    3.2218
19790516    13.4931   17.5485    6.0165    0.2658   -0.3261    4.1833    6.1973   11.7416   -1.8775    0.9894    0.7843    3.5301    4.5895    5.1806    0.5258    2.2967    5.1480    3.9984    4.6949    5.2396
19790517     9.7288   17.7212    5.5666   -0.0438   -0.6427    3.5236    4.7001   12.2027    3.8367    5.2042    4.9979    8.5952    7.6615    5.5025    0.7809    3.8944    6.0414    9.4126    9.2619    7.4334
19790518    13.3491   16.0216    5.6271    0.0296   -0.4850    3.7525    4.2789    9.3660    9.7969    6.1476    3.2004   12.0598   10.8318    4.6684    1.3466    4.2836    6.0950   15.5376   12.4548    5.6601
19790519    17.3965   16.0502    5.9396    0.3710   -0.1684    2.8162    4.8143    9.5284   12.8750    8.0686    2.0136   11.0403    7.8999    2.2179    0.8584    3.8698    6.2516   16.9603   11.2921    2.9956
19790520    14.2961   18.9151    6.3784    0.5446   -0.2229    5.2673    7.9557   14.6178    5.7926    2.1168   -4.4542   10.6886    8.3032    7.6687    1.2321    3.7953    6.3719   12.1574    8.5688    8.8684
19790521    15.8933   14.9867    5.7834    0.1689   -0.3539    3.1274    5.3073    8.3654   -5.5825   -0.6487    4.0754   17.0048   11.8134    4.2014    0.9599    3.9531    5.5073   17.8977   11.8312    5.8533
19790522    17.4199   15.1613    5.7527    0.2620   -0.1905    2.4794    3.4855    8.5431    9.3995    6.3909    2.6570   12.6803    7.4867    4.1219    0.8761    3.2596    5.2691   15.7842    9.8435    4.9040
19790523    13.8154   18.1079    5.8953    0.3025   -0.3000    3.5277    4.9889   12.1216    7.8016    2.7201   -0.2695   13.1395    9.3603    5.9136    0.7716    3.9466    5.7168   15.2811    9.7475    5.9197
19790524     7.4562   16.7873    5.2648   -0.2948   -0.9027    2.4171    5.1510   11.6058    3.7248    2.7746    2.0942   15.8183   11.0250    3.9693    0.8122    4.0533    6.1098   16.2509   11.3687    4.4879
19790525    12.5811   12.4242    4.6204   -0.5313   -0.7732   -0.9622   -0.0583    4.5135   13.6156    9.1109    6.5270   19.5058   10.8424    3.6644    0.7388    2.7763    4.6726   23.7878   14.1621    7.4853
19790526    14.2065   15.8361    5.3554    0.0176   -0.4143    0.5821    2.4239    9.0301   11.5054    6.7334    0.5009    9.8491    8.4775    6.9567    0.8544    3.2593    5.0351   15.1452   10.8262    6.9747
19790527    10.5232   17.0116    5.5295   -0.0475   -0.6225    2.9644    4.7201   11.4370    5.7364    3.4856    3.1018   13.3227    9.8177    4.9441    1.2420    4.1741    6.0172   14.5052   10.4181    5.8366
19790528    18.0501   14.9116    5.6739    0.1452   -0.2304    2.8482    3.1220    6.6069   15.0858   11.1933    7.0022    1.5752    2.2487    0.6022    0.8271    2.5390    5.1617   15.1678   11.4170    7.0280
19790529    20.4356   19.0252    7.0360    1.0023    0.2526    6.6132    9.3276   12.4228    6.9966    4.0049    1.1810   -0.0452    0.2495    3.0038    1.2239    3.7471    6.0628    6.9968    4.0127    3.2276
19790530    17.7877   20.9642    7.0923    0.9844    0.1417    7.4652   10.5862   14.9117   -0.7870   -1.9237   -3.1665    4.1363    1.8445    2.2402    0.9500    3.5102    6.6808    4.2105    2.6651    3.8788
19790531    16.7133   21.5988    6.9005    0.9090    0.0860    6.3180    9.8150   15.3955   -3.6251   -2.0673   -2.8340    0.7639    1.8828    3.8396    0.6286    3.2114    6.4054    3.7047    2.7962    4.7722
19790601    20.5167   21.5001    7.0273    1.2105    0.4305    5.0104    7.6272   15.3800   -2.5038   -3.3521   -3.6287   -0.5647    1.7690    2.6141    1.0247    4.3375    7.2420    2.5667    3.7902    4.4723
19790602    23.6254   21.4200    7.1770    1.4615    0.7037    4.1301    6.8838   15.6235   -5.5873   -6.9141   -7.2760    1.3590    2.9746    2.6060    0.9453    4.3900    6.1361    5.7502    7.5268    7.7286
19790603    23.3573   21.9904    7.2103    1.4492    0.6713    4.5082    7.3492   15.5855   -4.8081   -5.4590   -6.0483    4.5429    4.4600    3.7857    1.0863    4.5708    7.1685    6.6148    7.0493    7.1354
19790604    19.6145   21.8321    6.9264    1.1304    0.3403    5.0062    7.6202   15.5259   -3.3238   -3.5482   -4.7245    2.6515    2.2246    2.7797    1.0697    4.6119    7.3996    4.2518    4.1879    5.4815
19790605    16.3978   20.7173    6.6051    0.8003    0.0336    5.2556    7.4265   14.7721   -0.5073   -0.7551   -1.2936    5.0604    3.9415    2.7815    1.3114    4.4781    7.8256    5.0858    4.0132    3.0676
19790606    17.0075   18.2733    6.4320    0.6340   -0.0535    5.3755    6.8076   12.2763    2.0228    2.5534    1.2153    4.8739    4.3325    0.8087    1.4589    4.9942    8.2959    5.2770    5.0290    1.4598
19790607    18.3053   15.4364    6.1625    0.4411   -0.1062    4.8210    5.3393    9.1864    1.9501    2.4801    1.9237    8.4910    4.5179   -0.5615    1.5701    4.8226    7.7048    8.7120    5.1538    2.0040
19790608    18.6514   14.3504    5.6324    0.1581   -0.1910    2.4924    2.4932    5.9676   14.4617    9.6294    6.1162    9.2980    5.2787    0.5078    0.7821    3.0517    5.6877   17.1928   10.9813    6.1373
19790609    17.3063   15.2109    5.7457    0.2146   -0.2165    2.2532    3.9741    7.4241   18.0307   11.6775    5.3800    3.2296    1.9597    1.0869    1.1643    3.2202    5.9869   18.3177   11.8408    5.4887
19790610    18.4924   17.1582    6.2534    0.5343   -0.0354    4.5020    5.8943    9.8875   10.9124    7.8643    2.8577   -2.3447   -0.5820   -0.2357    0.9439    3.0420    6.1242   11.1614    7.8858    2.8674
19790611    20.0900   18.1591    6.6795    0.8570    0.1961    5.4065    6.7277   12.2322    7.4441    5.7095    2.8823    3.7060    2.1996    2.1700    1.2775    4.0618    7.3686    8.3156    6.1185    3.6078
19790612    18.8613   19.4068    6.5355    0.7934    0.1367    4.4754    6.2591   12.4606    8.6301    6.2884    3.2188    3.6765    2.7541    1.9900    1.1690    3.8855    7.5600    9.3806    6.8651    3.7843
19790613    12.8902   17.3898    5.8416    0.1310   -0.4517    5.0343    5.1921   10.8901   13.4227    9.7410    6.1449    8.1284    5.2771    1.9679    1.2989    4.3764    7.2702   15.6920   11.0786    6.4523
19790614    10.1530   14.5851    5.0295   -0.4715   -0.8368    2.7726    2.5222    7.0071   10.8028    8.4558    7.2646   10.7449    3.7268    0.7165    1.2986    3.3481    5.6683   15.2366    9.2406    7.2999
19790615     6.5974   12.8763    4.5072   -0.8528   -1.1736    1.8089    1.3308    6.0902   12.1085    8.6753    6.7747   13.5967    9.3218    5.1048    1.3442    3.5263    5.6507   18.2068   12.7341    8.4826
19790616    12.1182   10.5797    4.7119   -0.6286   -0.8686    0.8280    0.9258    3.6889   -3.0032   -1.9547    0.5059    8.4225   -0.3371   -4.8622    1.1929    3.5225    5.3793    8.9419    1.9836    4.8885
19790617    19.2766   11.2406    5.7066    0.1198   -0.2544    3.7106    3.3327    5.3309  -10.5678   -6.3878   -2.8728  -12.1971  -10.0177  -10.0818    1.1197    3.5485    5.4137   16.1384   11.8810   10.4831
19790618    23.3006   11.9587    6.1361    0.4754    0.0553    4.0983    4.6787    4.9757  -13.6494   -7.9230   -1.8480  -15.9900  -10.3979   -8.1143    1.4193    3.6939    4.9255   21.0235   13.0726    8.3221
19790619    22.5659   13.4527    6.3273    0.5853    0.1173    5.1894    5.3012    6.3064  -13.4396   -8.2034   -3.0021   -9.9730   -7.0870   -6.2414    1.2439    4.2436    5.9909   16.7357   10.8407    6.9258
19790620    19.4022   16.0869    6.3802    0.5750    0.0250    5.9439    5.9393    9.0033   -9.1639   -7.0661   -4.7642   -7.4470   -3.8752   -2.5680    0.9274    3.9736    6.9397   11.8083    8.0590    5.4123
19790621    16.0417   18.0671    6.0752    0.3739   -0.1563    4.8773    4.7415   10.3458   -4.5566   -4.2902   -4.0124   -7.1309   -2.8618   -0.6747    0.6753    3.5197    6.8762    8.4624    5.1571    4.0688
19790622    13.2874   17.2913    5.8391    0.1851   -0.3770    4.3550    4.9191   10.9858    1.8846    0.4766   -0.0743   -1.7122   -1.1289   -0.2325    0.9786    3.7112    6.7890    2.5462    1.2254    0.2441
19790623    14.3548   16.8831    5.9345    0.1960   -0.3709    4.8424    5.7913   10.0820    0.5818    0.1268   -0.7772    2.8952    2.3004    0.0404    1.0868    3.8955    7.3981    2.9531    2.3039    0.7783
19790624    11.3212   19.2953    6.1975    0.2591   -0.4536    6.5421    8.0562   13.3376    5.7333    4.5651    1.7730    6.4688    6.1242    4.9083    1.2595    3.6850    7.2801    8.6439    7.6385    5.2187
19790625    16.1837   17.5579    6.2032    0.3655   -0.1939    6.5325    5.6553    9.9864   12.7700    9.7199    5.0671   11.8248    9.3304    2.8104    1.4785    4.4591    6.8961   17.4040   13.4735    5.7943
19790626    18.0079   18.5174    6.3813    0.5830   -0.0012    5.3624    6.0826   10.7147   13.6380    9.2712    4.1147    7.1909    6.4576    2.8979    1.4665    4.2720    7.7330   15.4177   11.2985    5.0328
19790627    17.6976   19.2949    6.5346    0.6735    0.0317    5.8281    6.6264   11.9631   13.0609    9.0725    3.7494    5.6835    4.2926    1.7947    1.7221    4.2066    8.2466   14.2439   10.0368    4.1568
19790628    19.4123   16.6800    6.4165    0.6118    0.0342    5.3931    6.0195    9.4508    7.5885    5.6830    2.8173    2.7165    0.4573   -1.9068    1.1477    4.5779    7.7833    8.0601    5.7014    3.4019
19790629    17.0157   17.4918    6.2844    0.4041   -0.1318    7.0486    5.9333    9.6955   11.1019    8.2632    6.2088   -3.7751    0.1574    0.0478    0.7791    3.4219    7.0214   11.7263    8.2647    6.2090
19790630    16.4024   14.9889    5.5479    0.0166   -0.3371    3.2043    2.6148    6.3558   21.5980   14.1391    8.9765   -0.3653    0.6010   -2.4390    0.4898    2.8720    6.2712   21.6011   14.1519    9.3019
19790701    18.8730   12.7737    5.1620   -0.1077   -0.2826   -0.0003   -0.0961    3.3497   17.6454   10.1976    6.4428   -2.7783   -1.4164   -3.0444    0.4911    2.3697    4.8489   17.8628   10.2955    7.1259
19790702    20.2931   11.3306    5.1499   -0.0970   -0.2165   -0.0473   -0.6447    2.3812    8.3333    3.6017    1.8028    2.4825   -0.5678   -2.4606    0.6788    2.2556    4.5106    8.6952    3.6462    3.0504
19790703    21.8876   11.6099    5.5478    0.1516   -0.0536    1.6886    1.2889    3.3172   -1.7959   -3.2463   -1.9765   -0.3345   -2.6133   -3.3237    0.8754    2.5258    4.7740    1.8268    4.1675    3.8670
19790704    23.6937   12.7381    5.8134    0.4323    0.1538    1.5801    1.6344    4.6222   -2.7643   -0.9710    0.8178   -6.3377   -6.3623   -4.6550    0.7743    2.7299    5.1515    6.9143    6.4360    4.7263
19790705    27.0681   14.2179    6.2543    0.8180    0.4780    2.0127    2.7506    5.7332    2.5640    1.3749    2.6476   -8.6584   -8.3700   -4.4131    0.7703    2.4418    5.0250    9.0301    8.4822    5.1464
19790706    23.6398   15.0887    6.1392    0.7228    0.2939    1.8460    3.6552    7.6449    5.4631    5.5278    5.5932   -8.3919   -5.8955   -4.4850    1.0969    2.4490    5.2569   10.0135    8.0816    7.1693
19790707    18.7598   15.7495    5.8797    0.3498   -0.0748    2.9047    3.4049    7.8866    9.0720   10.6162    9.1835  -12.0329   -8.3768   -5.2097    1.4602    3.6871    6.0765   15.0696   13.5231   10.5583
19790708    13.6817   14.1885    5.1986   -0.2185   -0.5671    1.5598    2.1059    6.5137   13.3141   13.1130   11.5145  -10.2855   -7.2011   -6.2750    0.9441    3.0158    6.1042   16.8243   14.9602   13.1133
19790709    15.3946   13.4135    5.7246    0.0234   -0.4117    5.0478    4.2181    6.9914   16.3257   13.4286   12.3309  -13.6778   -7.3679   -3.3968    1.1788    3.9272    6.6788   21.2981   15.3171   12.7902
19790710    19.3605   13.8097    5.8069    0.1970   -0.1604    3.7923    4.1182    5.2018   14.8189   11.7724    8.3646  -11.1907   -6.8392   -5.5393    0.7028    2.7071    5.7387   18.5696   13.6149   10.0324
19790711    22.1533   14.4687    6.3131    0.5965    0.1171    4.9639    5.8538    6.5341   13.3780    8.2545    3.4048   -7.1313   -4.0284   -1.4413    1.1157    2.3793    5.5366   15.1600    9.1850    3.6973
19790712    19.5920   16.1906    6.5312    0.6914    0.0664    5.8688    6.8497   10.3812   15.2278    7.6021    0.8503   -1.6546   -0.6721    1.5843    1.5541    3.9318    6.3725   15.3174    7.6318    1.7981
19790713    17.0185   17.3200    6.4318    0.5691   -0.0779    6.2230    6.7819   11.2991    6.4246    4.3441    1.4503   -0.5461    0.0671    1.0642    1.4065    4.5720    7.8430    6.4478    4.3446    1.7988
19790714    20.4628   16.9444    6.4531    0.7026    0.1395    5.2029    5.4010    9.8474    6.3687    4.4713    3.1510   -5.7529   -4.7883   -4.3992    1.3050    4.0244    7.5979    8.5823    6.5513    5.4113
19790715    23.2190   15.7259    6.4780    0.7606    0.3011    4.9100    4.2203    8.4306   10.3823    7.6773    5.0322   -5.2039   -2.6276   -2.8603    1.1626    3.0036    6.6898   11.6135    8.1145    5.7883
19790716    20.4356   13.5862    5.7770    0.2628   -0.0618    2.9757    2.4012    5.7218   17.6348   12.2772    7.4877   -8.5400   -3.9989   -3.3812    1.1871    2.9816    5.9917   19.5938   12.9120    8.2157
19790717    18.1167   13.9568    5.7383    0.1640   -0.2256    3.7017    3.2832    6.3965   11.4928   10.3496    8.3560  -15.9618   -8.5241   -4.7404    0.8720    3.7320    6.6021   19.6689   13.4080    9.6070
19790718    14.8115   17.7075    6.3580    0.3402   -0.2782    8.2199    7.2784   10.8729   13.4995   10.9371    8.7361  -10.2247   -4.4032   -0.7933    2.0759    4.1762    8.1645   16.9346   11.7902    8.7720
19790719     9.6424   17.9019    5.8953   -0.0250   -0.6776    7.2537    7.0645   11.6751   22.6851   18.2638   11.7203    0.7034    0.9818    0.5691    1.3369    3.8584    8.0559   22.6960   18.2902   11.7341
19790720    12.7652   15.6416    5.8993   -0.0366   -0.5572    7.4587    6.6586    7.9750   21.9226   17.4371   10.2527    0.0668    0.8170   -0.0194    1.2354    3.1633    7.2166   21.9227   17.4562   10.2528
19790721    13.3944   15.1046    5.7145   -0.0765   -0.5294    6.3238    5.2717    7.5725   25.1940   16.8476   10.7619    2.7314    3.0937    0.9486    1.4972    3.2201    6.5269   25.3417   17.1293   10.8037
19790722    16.6674   13.7309    5.3404   -0.0833   -0.3753    2.3869    1.4889    5.2980   22.9944   14.9020   11.1937    0.6552    0.1460   -2.4342    0.8521    2.9866    5.6594   23.0038   14.9027   11.4553
19790723    21.4075   13.0226    5.7051    0.2464   -0.0252    2.2993    1.5451    4.6340   12.0025    8.3918    7.1683   -3.8484   -3.7033   -3.4312    0.5297    2.6332    5.1363   12.6043    9.1726    7.9472
19790724    19.9894   13.2363    5.4349    0.1480   -0.1181    0.8395    0.3164    5.3078   15.1489   10.6149    8.4636   -5.6172   -1.7313   -1.8092    0.7705    3.1874    5.5311   16.1568   10.7552    8.6549
19790725    18.6998   14.9907    5.7022    0.2680   -0.1394    1.8777    2.5236    7.5590   17.6265   12.3896    7.8548   -9.6675   -3.5601   -2.0724    1.0554    3.6129    6.1760   20.1036   12.8909    8.1236
19790726    18.6298   16.6194    6.0709    0.4683   -0.0375    3.4863    3.9763    9.6526   16.8497   11.0716    6.3645   -8.4672   -3.6582   -2.9631    1.1043    3.9473    6.8775   18.8575   11.6603    7.0204
19790727    22.0557   16.7093    6.3372    0.7590    0.2494    3.2871    4.2721    9.6389   13.8441    9.9720    5.3695  -10.3601   -7.2520   -4.0134    1.3715    3.7788    6.8961   17.2913   12.3302    6.7036
19790728    20.8412   17.6843    6.4237    0.7650    0.1933    4.0559    5.3208   10.3926   11.4845    8.1555    3.9431  -14.1982   -8.0376   -2.5452    1.2627    3.9679    7.3705   18.2615   11.4506    4.6932
19790729    14.6848   19.5441    6.4991    0.5815   -0.1687    6.4973    8.2128   13.5366   13.1752    9.9064    5.7148   -6.3336   -2.1501    1.2209    1.7555    4.8895    8.8160   14.6185   10.1371    5.8437
19790730    10.5148   18.5843    5.9012    0.0946   -0.5735    5.6853    6.5240   12.4378   19.5377   16.2183   10.7247    0.8765    1.7346    1.0078    1.0772    4.4344    7.7964   19.5573   16.3108   10.7720
19790731     9.7027   18.2397    6.0629    0.0864   -0.6190    7.4629    8.1550   12.4184   18.4383   14.6298    7.1979    4.5929    3.7364    3.8513    1.7080    4.8590    8.3283   19.0017   15.0993    8.1635
19790801     9.4306   18.7683    6.0562    0.0406   -0.6723    7.8101    8.3234   12.1215   19.0466   14.7443    8.7502    8.7377    7.4311    4.7119    2.2164    5.3814    8.6276   20.9552   16.5111    9.9382
19790802     9.8304   19.8859    6.2180    0.1910   -0.5555    8.1027    8.1400   13.6252   21.3173   16.1686   10.4447   10.6145    7.4571    5.0568    1.7195    5.2509    8.6042   23.8137   17.8054   11.6044
